0.000244016, -0.000447855, -0.000187886, 0.95
63.5659, 16.0203, 38.565, 0.95
1615.34, -288.721, -1870.57, 0.95
1615.34, -288.721, -1870.57, 0.964884
-927.144, 1036.59, 750.224, 0.95
-720.527, 981.294, 582.672, 0.955612
-555.383, 928.066, 389.452, 0.958593
-717.13, 1040.17, 539.094, 0.954946
-743.84, 1058.69, 563.806, 0.967594
-494.88, 998.097, 397.449, 0.958363
-593.986, 1035, 332.754, 0.963176
-584.786, 1053, 341.929, 0.976116
-978.551, 1272.76, 298.176, 0.962285
-824.261, 1230.3, 257.383, 0.976365
-752.298, 1210.5, 238.356, 0.980495
-1173.27, 1466.25, 428.103, 0.96453
-1625.16, 1800, 779.083, 0.968887
-673.109, 1368.55, 458.266, 0.967964
-1035.54, 1609.78, 557.876, 0.969407
-1277.18, 1770.63, 624.291, 0.976042
-987.376, 1623.87, 467.215, 0.981317
-1321.29, 1846.86, 481.15, 0.977839
-1155.86, 1985.22, 830.307, 0.977737
-3111.57, 3838.3, 2450.74, 0.967482
-7499.99, 6594.61, 1821.55, 0.974784
-15548.8, 11650, 667.544, 0.979459
-20843.8, 14118.3, -2073.43, 0.976413
14728.3, -7868.29, 2639.44, 0.979209
3743.89, -1773.39, -238.248, 0.976658
-5545.44, 6615.21, 1414.51, 0.977181
-1440.65, 2908.44, 684.186, 0.981136
-520.715, 2324.27, 952.757, 0.976469
-411.092, 1765.49, 119.079, 0.977934
-402.344, 1602.53, -177.103, 0.981669
-398.03, 1522.17, -323.153, 0.984287
-509.179, 1720.9, -290.539, 0.982988
-154.075, 1557.14, -20.5043, 0.978689
105.629, 1519.79, 272.305, 0.977764
-7.94793, 1513.26, 29.6141, 0.983741
-230.498, 1999.2, 109.17, 0.974436
-528.672, 2650.27, 215.759, 0.979374
-53.1239, 2010.06, 253.548, 0.982462
246.501, 2256.19, 838.16, 0.981834
-28.7641, 3143.55, 972.006, 0.982212
-643.86, 3278.27, -23.7105, 0.980483
-1081.83, 3374.18, -732.697, 0.983457
-1996.29, 4772.89, -1416.09, 0.987299
-1023.29, 2363.37, -1473.48, 0.980771
-2222.48, 3550.68, -2763.67, 0.979924
-1890.96, 2649.94, -2759.78, 0.977833
-2160.8, 2710.19, -3159, 0.980839
-2343.6, 2751.02, -3429.44, 0.983715
-2551.64, 2754.79, -3751.24, 0.980367
-4745.47, 4264.26, -6555.66, 0.988071
-11401.2, 10110.5, -15151.6, 0.989114
16115, -11934.4, 20301.8, 0.989864
5658.55, -3557.09, 6829.14, 0.990716
3149.02, -1504.32, 3525.86, 0.98623
2382.41, -878.156, 2541.44, 0.990347
2495.46, -893.714, 2770.27, 0.992077
3695.53, -1492.69, 4559.46, 0.98895
5569.78, -2428.15, 7353.77, 0.989961
5850.2, -2408.85, 7788.62, 0.988952
6701.7, -2701.93, 9029.18, 0.982011
7931.77, -4037.7, 10930.4, 0.974246
