-520.829, 957.377, -1335.02, 0.999206, 300
-499.563, 955.759, -1341.31, 0.999411, 300
-501.786, 983.713, -1305.76, 0.999183, 300
-495.646, 1002.22, -1285.68, 0.9991, 200
-466.279, 1034.13, -1258.93, 0.998555, 300
-424.248, 1057.45, -1251.26, 0.99828, 200
-455.729, 1055.2, -1260.78, 0.998891, 200
-478.519, 1060.36, -1209.04, 0.999164, 200
-481.137, 1074.4, -1171.19, 0.999357, 300
-483.406, 1079.79, -1153.82, 0.999271, 200
-466.434, 1071.56, -1122.82, 0.999519, 300
-464.7, 1041.2, -1123.68, 0.999519, 200
-482.762, 1005.24, -1123.19, 0.999261, 300
-477.49, 994.102, -1113.03, 0.999246, 200
-456.515, 989.787, -1086.46, 0.99943, 200
-449.742, 990.565, -1080.47, 0.999662, 200
-462.116, 1007.47, -1074.71, 0.999638, 200
-471.312, 999.105, -1072.31, 0.999616, 200
-474.554, 983.589, -1068.25, 0.999575, 200
-470.563, 980.602, -1069.43, 0.999782, 200
-467.689, 982.052, -1067.46, 0.999897, 400
-466.022, 980.931, -1066.08, 0.99988, 200
-463.039, 979.198, -1050.17, 0.999799, 200
-454.398, 978.271, -1044.87, 0.999874, 200
-444.649, 975.023, -1042, 0.999836, 200
-445.163, 972.373, -1046.26, 0.999951, 200
-446.393, 973.45, -1038.43, 0.999883, 200
-443.041, 969.34, -1033.14, 0.999901, 300
-443.009, 965.601, -1022.52, 0.999868, 200
-442.925, 966.203, -1022.43, 0.999927, 400
-437.254, 966.183, -1024.74, 0.999896, 200
-432.094, 961.676, -1016.02, 0.999902, 200
-432.197, 962.736, -1014.97, 0.999981, 200
-431.961, 965.151, -1004.04, 0.999921, 300
-434.952, 968.905, -995.983, 0.999834, 300
-436.017, 977.014, -978.916, 0.999652, 200
-438.715, 984.33, -970.179, 0.999512, 200
-434.901, 977.18, -974.452, 0.999845, 200
-434.02, 971.975, -975.211, 0.999296, 300
-440.741, 953.234, -979.758, 0.999711, 200
-441.79, 952.993, -980.774, 0.999992, 200
-461.445, 919.136, -1021.06, 0.999579, 300
-485.096, 906.521, -1068.6, 0.999161, 300
-474.334, 921.662, -1056.64, 0.999538, 200
-462.776, 917.725, -1040.26, 0.999796, 200
-463.544, 917.597, -1016.74, 0.999775, 200
-461.348, 928.522, -986.443, 0.99952, 300
-461.423, 923.045, -988.23, 0.999858, 200
-460.3, 919.214, -996.26, 0.999931, 400
-456.786, 920.526, -997.587, 0.999986, 400
-443.369, 908.993, -960.851, 0.999747, 300
-418.066, 897.167, -933.62, 0.999426, 200
-404.785, 930.596, -932.619, 0.999165, 300
-406.508, 965.203, -939.444, 0.999029, 200
-420.988, 945.198, -941.892, 0.999651, 300
-411.369, 939.013, -944.119, 0.999969, 200
-409.126, 935.628, -949.164, 0.999852, 200
-409.541, 930.26, -958.185, 0.999802, 300
-425.227, 917.541, -974.867, 0.999727, 400
-434.985, 921.667, -980.346, 0.999721, 300
-428.607, 926.698, -965.854, 0.999785, 300
-425.179, 928.729, -960.17, 0.999871, 300
-427.9, 932.14, -957.145, 0.999849, 200
-431.909, 951.192, -935.428, 0.999601, 200
-419.389, 966.828, -937.303, 0.999485, 200
-420.954, 968.323, -960.471, 0.999638, 300
-427.183, 964.852, -963.388, 0.999711, 200
-437.191, 956.864, -951.776, 0.999752, 200
-439.776, 951.621, -944.046, 0.999833, 300
-444.313, 954.782, -926.711, 0.999879, 300
-445.667, 955.472, -924.536, 0.999985, 200
-463.148, 945.848, -919.2, 0.999891, 200
-491.583, 928.794, -913.231, 0.999669, 300
-509.466, 926.028, -922.817, 0.999481, 300
-495.296, 925.353, -924.025, 0.999816, 300
-485.534, 931.364, -919.216, 0.99971, 300
-482.693, 932.981, -915.812, 0.999802, 300
-484.512, 932.388, -907.509, 0.999855, 300
-485.569, 934.477, -900.648, 0.999767, 300
-482.47, 942.707, -889.236, 0.999638, 200
-480.148, 940.17, -892.359, 0.999844, 200
-471.155, 930.412, -889.396, 0.999923, 300
-461.912, 927.489, -879.394, 0.999836, 200
-456.146, 931.125, -868.242, 0.999742, 200
-457.076, 935.897, -869.88, 0.999703, 300
-463.349, 935.153, -875.646, 0.999736, 500
-464.069, 930.463, -876.456, 0.999815, 200
-460.362, 928.065, -874.565, 0.999955, 200
-467.441, 928.626, -871.882, 0.999944, 300
-497.972, 924.926, -863.196, 0.999719, 200
-509.547, 925.397, -869.851, 0.999691, 200
-494.77, 927.884, -876.918, 0.999709, 200
-487.32, 924.139, -874.304, 0.999854, 200
-487.404, 924, -864.13, 0.999912, 300
-486.03, 928.556, -862.411, 0.999983, 200
-448.795, 937.518, -889.886, 0.999718, 300
-409.185, 955.099, -928.912, 0.99935, 200
-424.957, 953.68, -941.135, 0.999522, 300
-419.35, 940.095, -926.604, 0.999903, 300
-415.08, 937.051, -932.689, 0.999973, 300
-415.383, 926.616, -944.812, 0.999885, 300
-423.536, 905.623, -951.526, 0.999735, 400
-425.454, 902.706, -956.572, 0.999645, 200
-429.218, 920.836, -941.176, 0.999719, 300
-429.756, 925.917, -924.045, 0.999751, 200
-427.561, 917.85, -920.56, 0.99987, 200
-425.772, 914.626, -924.963, 0.999982, 300
-425.182, 913.447, -924.578, 0.999935, 300
-424.867, 913.214, -924.996, 0.999978, 200
-422.756, 913.522, -925.091, 0.999992, 200
-414.035, 908.561, -917.714, 0.999894, 200
-403.512, 904.858, -907.581, 0.999749, 300
-408.823, 910.258, -906.921, 0.999784, 300
-411.288, 914.152, -906.229, 0.999807, 200
-411.373, 918.221, -901.044, 0.999771, 200
-414.025, 918.659, -904.277, 0.999785, 200
-410.344, 915.14, -906.62, 0.999897, 200
-416.265, 915.078, -908.023, 0.999882, 200
-429.631, 911.063, -913.815, 0.999786, 300
-427.663, 912.894, -915.905, 0.999897, 200
-426.543, 913.956, -911.181, 0.999927, 300
-427.185, 918.998, -907.893, 0.999869, 200
-426.035, 928.622, -913.644, 0.999817, 200
-428.49, 930.062, -912.48, 0.999812, 300
-424.939, 931.212, -913.791, 0.999906, 200
-416.464, 946.608, -910.463, 0.999795, 200
-418.843, 946.918, -912.366, 0.999727, 200
-422.971, 943.419, -912.351, 0.999839, 300
-420.393, 942.887, -913.676, 0.999984, 200
-420.96, 942.384, -914.118, 0.999989, 300
-429.219, 935.089, -912.075, 0.999898, 200
-443.339, 923.156, -925.547, 0.999689, 200
-451.803, 934.351, -928.252, 0.999694, 200
-444.238, 938.544, -927.707, 0.999749, 300
-437.407, 934.264, -929.013, 0.999804, 200
-436.699, 928.183, -929.242, 0.999949, 300
-433.911, 930.725, -930.661, 0.999966, 300
-422.609, 937.127, -928.584, 0.999846, 300
-423.287, 936.68, -928.4, 0.999886, 200
-428.343, 933.889, -923.882, 0.999908, 200
-427.45, 932.43, -924.34, 0.999983, 200
-426.706, 932.028, -925.474, 0.99999, 200
-423.025, 931.998, -924.425, 0.999967, 300
-412.284, 926.497, -921.614, 0.999853, 200
-411.12, 927.866, -921.016, 0.999788, 200
-416.335, 933.483, -917.849, 0.999842, 300
-417.59, 938.337, -912.353, 0.999811, 200
-416.259, 935.778, -913.893, 0.999875, 200
-415.171, 934.848, -915.78, 0.999946, 300
-431.53, 936.015, -904.51, 0.999833, 200
-438.972, 934.45, -907.919, 0.999809, 200
-437.321, 936.966, -914.981, 0.999803, 200
-431.829, 939.867, -912.561, 0.99984, 200
-433.039, 942.446, -904.772, 0.999917, 200
-433.079, 953.19, -901.831, 0.999814, 300
-437.337, 958.829, -895.794, 0.999771, 500
-437.025, 954.458, -896.345, 0.99991, 300
-433.141, 951.136, -898.046, 0.999976, 200
-428.997, 950.306, -892.959, 0.999955, 200
-419.753, 951.045, -886.447, 0.999851, 200
-422.844, 958.536, -884.681, 0.999832, 200
-427.506, 959.075, -885.849, 0.999826, 200
-430.813, 957.191, -886.418, 0.999894, 200
-430.682, 956.262, -888.833, 0.999963, 300
-444.886, 951.992, -890.052, 0.999871, 400
-471.772, 951.269, -883.74, 0.999703, 200
-468.045, 954.656, -890.546, 0.999758, 300
-457.953, 949.069, -898.076, 0.999862, 200
-456.776, 948.199, -900.283, 0.999931, 300
-451.471, 949.61, -908.077, 0.999922, 200
-444.096, 948.236, -923.064, 0.999801, 200
-446.447, 947.419, -924.036, 0.999859, 300
-447.961, 946.577, -916.635, 0.999929, 200
-444.943, 944.164, -916.993, 0.999895, 200
-443.722, 942.815, -922.271, 0.999867, 300
-448.194, 940.93, -924.766, 0.999922, 300
-451.331, 937.88, -927.458, 0.999855, 300
-449.739, 940.681, -925.212, 0.999865, 200
-445.663, 938.311, -924.193, 0.999893, 300
-445.866, 934.882, -924.153, 0.999933, 300
-453.051, 937.575, -917.994, 0.999911, 200
-462.021, 948.992, -890.855, 0.999761, 300
-453.452, 956.24, -891.78, 0.999719, 200
-455.616, 957.849, -901.311, 0.99982, 300
-456.855, 950.629, -902.226, 0.999926, 200
-453.014, 946.041, -904.287, 0.999976, 300
-450.038, 945.143, -908.468, 0.999984, 300
-449.871, 945.128, -908.746, 0.999986, 200
-449.517, 945.045, -910.311, 0.999993, 200
-450.83, 945.432, -917.154, 0.999946, 300
-450.314, 944.792, -918.294, 0.999994, 300
-452.831, 941.764, -927.456, 0.999953, 300
-447.358, 941.273, -954.623, 0.999774, 200
-444.654, 937.99, -965.583, 0.999794, 300
-444.099, 939.704, -960.816, 0.99995, 200
-445.861, 942.173, -956.846, 0.999964, 400
-445.521, 942.409, -955.668, 0.999931, 300
-440.005, 929.948, -952.872, 0.999919, 200
-398.647, 908.647, -959.125, 0.999614, 200
-401.673, 900.377, -968.457, 0.999717, 200
-409.743, 909.165, -966.888, 0.999859, 300
-405.191, 911.118, -966.311, 0.999985, 200
-405.211, 911.048, -965.95, 0.999999, 300
-410.97, 915.041, -967.815, 0.999946, 200
-418.88, 917.323, -970.214, 0.999891, 200
-418.941, 912.635, -970.546, 0.999894, 200
-415.876, 909.788, -971.153, 0.999886, 200
-414.213, 908.457, -972.046, 0.999882, 300
-411.693, 907.621, -973.393, 0.999935, 200
-405.199, 904.427, -980.436, 0.999948, 300
-380.224, 886.225, -1006.62, 0.999711, 400
-381.424, 872.814, -1016.28, 0.999684, 200
-392.584, 880.993, -1006.52, 0.99982, 200
-392.482, 884.987, -1003.21, 0.999904, 200
-389.175, 883.805, -1003.34, 0.999988, 200
-388.103, 880.154, -997.654, 0.999935, 200
-391.13, 876.915, -992.592, 0.999918, 200
-415.087, 882.404, -965.906, 0.999765, 200
-427.417, 890.744, -958.893, 0.999743, 300
-423.402, 882.612, -964.736, 0.999874, 300
-427.705, 871.575, -969.225, 0.999877, 200
-434.438, 868.878, -968.689, 0.999877, 200
-439.029, 863.839, -973.742, 0.999858, 300
-445.781, 864.984, -971.537, 0.999801, 300
-442.732, 866.682, -971.954, 0.999931, 200
-441.426, 865.924, -972.91, 0.999996, 200
-449.313, 868.078, -950.465, 0.999869, 300
-456.101, 870.124, -933.325, 0.999812, 300
-453.612, 871.993, -941.158, 0.999892, 300
-456.962, 873.416, -942.938, 0.999918, 200
-464.779, 881.137, -946.443, 0.999805, 200
-465.087, 874.239, -952.431, 0.999914, 200
