-0.004693, -0.008566, 0.006086, -0.001686, 0.003544, 9.718390, 0.039551, -0.477051, -0.093140, 1620.023071, 0.671474, -0.000542, -0.000318, 0.741028, -0.001199, 0.000375, 1.669199
-0.006562, -0.007942, 0.007020, -0.011266, -0.003043, 9.720786, 0.037354, -0.475342, -0.089966, 1640.023071, 0.667173, -0.000537, -0.000322, 0.744903, -0.001196, 0.000371, 1.680779
-0.006562, -0.007942, 0.006397, -0.007674, -0.005438, 9.710009, 0.038208, -0.475464, -0.095337, 1660.023071, 0.663355, -0.000528, -0.000341, 0.748304, -0.001211, 0.000338, 1.691005
-0.005939, -0.008566, 0.005774, -0.009470, -0.010826, 9.721385, 0.036743, -0.475342, -0.092041, 1680.023071, 0.659895, -0.000532, -0.000370, 0.751357, -0.001258, 0.000312, 1.700233
-0.002512, -0.006073, 0.007643, -0.012464, -0.003641, 9.715996, 0.036133, -0.479980, -0.101074, 1700.023071, 0.656732, -0.000523, -0.000322, 0.754124, -0.001172, 0.000366, 1.708639
-0.003135, -0.005450, 0.006086, -0.004081, -0.001246, 9.711804, 0.032593, -0.477783, -0.096802, 1720.023071, 0.653784, -0.000488, -0.000293, 0.756681, -0.001082, 0.000356, 1.716444
-0.006562, -0.005138, 0.005462, -0.013661, -0.000648, 9.716595, 0.038086, -0.480225, -0.096802, 1740.023071, 0.651544, -0.000510, -0.000261, 0.758611, -0.001061, 0.000433, 1.722357
-0.007809, -0.004515, 0.005462, -0.012464, -0.011425, 9.716595, 0.033936, -0.481201, -0.095581, 1760.023071, 0.649396, -0.000568, -0.000274, 0.760450, -0.001153, 0.000508, 1.728012
-0.005939, -0.005761, 0.005462, -0.018451, -0.006635, 9.721385, 0.036499, -0.475342, -0.096436, 1780.023071, 0.647752, -0.000606, -0.000245, 0.761851, -0.001159, 0.000606, 1.732331
-0.006874, -0.006073, 0.005151, -0.007075, -0.005438, 9.724977, 0.038086, -0.477173, -0.099365, 1800.023071, 0.646488, -0.000606, -0.000253, 0.762923, -0.001170, 0.000597, 1.735647
-0.005005, -0.004826, 0.005774, -0.013063, -0.001246, 9.718989, 0.039551, -0.473877, -0.093628, 1820.023071, 0.645638, -0.000611, -0.000208, 0.763644, -0.001106, 0.000664, 1.737876
-0.006874, -0.007319, 0.006709, -0.012464, -0.006635, 9.717194, 0.038452, -0.476562, -0.099609, 1840.023071, 0.644923, -0.000620, -0.000214, 0.764247, -0.001126, 0.000672, 1.739747
-0.005005, -0.006384, 0.007643, -0.007075, -0.001246, 9.719588, 0.039551, -0.475586, -0.096313, 1860.023071, 0.644538, -0.000592, -0.000195, 0.764572, -0.001061, 0.000653, 1.740755
-0.005939, -0.005450, 0.005774, -0.001088, -0.003043, 9.715397, 0.037720, -0.476562, -0.096313, 1880.023071, 0.644276, -0.000564, -0.000201, 0.764793, -0.001033, 0.000603, 1.741441
-0.006251, -0.006384, 0.005151, -0.013661, -0.009629, 9.714798, 0.039062, -0.476196, -0.095825, 1900.023071, 0.644318, -0.000591, -0.000202, 0.764757, -0.001069, 0.000643, 1.741329
-0.006874, -0.007631, 0.005462, -0.003483, -0.003641, 9.710009, 0.038696, -0.472778, -0.097290, 1920.023071, 0.644532, -0.000561, -0.000222, 0.764577, -0.001063, 0.000572, 1.740770
-0.005316, -0.006696, 0.005462, -0.011266, -0.003043, 9.712403, 0.039551, -0.474731, -0.098877, 1940.023071, 0.644960, -0.000555, -0.000200, 0.764216, -0.001021, 0.000590, 1.739649
-0.004070, -0.007008, 0.006709, -0.008871, -0.005438, 9.721385, 0.039429, -0.473145, -0.123413, 1960.022095, 0.645370, -0.000537, -0.000186, 0.763870, -0.000976, 0.000580, 1.738577
-0.007497, -0.007008, 0.005462, -0.010069, -0.010228, 9.729767, 0.042480, -0.474609, -0.099121, 1980.023071, 0.646297, -0.000559, -0.000210, 0.763086, -0.001043, 0.000581, 1.736149
-0.005316, -0.007631, 0.005151, -0.011865, 0.004741, 9.710608, 0.041626, -0.479370, -0.103638, 2000.023071, 0.647253, -0.000526, -0.000166, 0.762275, -0.000934, 0.000587, 1.733641
-0.007497, -0.007319, 0.007020, -0.008871, -0.002444, 9.715996, 0.039429, -0.477905, -0.103516, 2020.023071, 0.648189, -0.000521, -0.000170, 0.761479, -0.000936, 0.000573, 1.731184
-0.005628, -0.007008, 0.006709, -0.014260, 0.001747, 9.718390, 0.038818, -0.474609, -0.100342, 2040.023071, 0.649238, -0.000513, -0.000129, 0.760585, -0.000863, 0.000613, 1.728428
-0.004693, -0.008254, 0.004216, -0.014859, -0.000648, 9.720786, 0.038208, -0.478882, -0.102661, 2060.023193, 0.650344, -0.000498, -0.000097, 0.759640, -0.000794, 0.000630, 1.725519
-0.005939, -0.006384, 0.005151, -0.014859, -0.003641, 9.718989, 0.041992, -0.482666, -0.103882, 2080.023193, 0.651743, -0.000514, -0.000073, 0.758440, -0.000780, 0.000684, 1.721831
-0.005005, -0.006384, 0.005462, -0.010668, -0.000648, 9.714798, 0.036743, -0.477417, -0.098999, 2100.023193, 0.652949, -0.000501, -0.000044, 0.757402, -0.000721, 0.000700, 1.718650
-0.009678, -0.007008, 0.006086, -0.015458, -0.003641, 9.710009, 0.037720, -0.478882, -0.101318, 2120.023193, 0.654270, -0.000537, -0.000053, 0.756261, -0.000784, 0.000743, 1.715157
-0.002512, -0.006696, 0.006086, -0.014260, -0.003043, 9.715397, 0.037109, -0.475708, -0.098511, 2140.023193, 0.655652, -0.000522, -0.000005, 0.755063, -0.000692, 0.000781, 1.711501
-0.006251, -0.006073, 0.005774, -0.015458, -0.013221, 9.712403, 0.034546, -0.480957, -0.100952, 2160.023193, 0.656912, -0.000568, -0.000014, 0.753967, -0.000767, 0.000839, 1.708162
-0.005628, -0.005450, 0.004839, -0.016056, -0.012024, 9.716595, 0.040894, -0.481934, -0.097046, 2180.023193, 0.658639, -0.000611, -0.000006, 0.752459, -0.000814, 0.000912, 1.703576
-0.004381, -0.005761, 0.004216, -0.006476, -0.004240, 9.729169, 0.038330, -0.478638, -0.095703, 2200.023193, 0.660269, -0.000589, 0.000008, 0.751029, -0.000766, 0.000895, 1.699237
-0.005005, -0.008877, 0.003593, -0.009470, -0.003043, 9.721984, 0.040649, -0.481689, -0.097656, 2220.023193, 0.662055, -0.000555, 0.000007, 0.749455, -0.000724, 0.000840, 1.694476
-0.005316, -0.008254, 0.005774, -0.016655, -0.010228, 9.717793, 0.041382, -0.477295, -0.099976, 2240.023193, 0.663896, -0.000573, 0.000005, 0.747825, -0.000752, 0.000863, 1.689559
-0.004070, -0.007631, 0.005462, -0.011266, 0.002945, 9.716595, 0.038696, -0.474609, -0.103394, 2260.023193, 0.665584, -0.000532, 0.000044, 0.746322, -0.000642, 0.000854, 1.685039
-0.007809, -0.007008, 0.005774, -0.019649, -0.003641, 9.720187, 0.041138, -0.479004, -0.094971, 2280.023193, 0.667458, -0.000569, 0.000060, 0.744648, -0.000670, 0.000928, 1.680013
-0.006251, -0.007942, 0.005774, -0.004081, -0.001845, 9.721984, 0.036987, -0.478149, -0.098389, 2300.023193, 0.669072, -0.000532, 0.000043, 0.743197, -0.000647, 0.000848, 1.675672
-0.005005, -0.007631, 0.005151, -0.011266, 0.000550, 9.722582, 0.038574, -0.475342, -0.100586, 2320.023193, 0.670801, -0.000506, 0.000067, 0.741637, -0.000581, 0.000841, 1.671016
-0.007809, -0.008254, 0.007332, -0.012464, -0.004839, 9.713002, 0.038818, -0.474121, -0.101929, 2340.023193, 0.672529, -0.000516, 0.000050, 0.740070, -0.000620, 0.000831, 1.666350
-0.005316, -0.007631, 0.006086, -0.004680, -0.001845, 9.720187, 0.042480, -0.476440, -0.096802, 2360.023193, 0.674498, -0.000481, 0.000045, 0.738277, -0.000581, 0.000771, 1.661023
-0.005005, -0.006384, 0.004528, -0.013063, -0.004839, 9.719588, 0.043579, -0.476318, -0.094849, 2380.023193, 0.676534, -0.000489, 0.000066, 0.736411, -0.000564, 0.000810, 1.655500
-0.005628, -0.007942, 0.005462, -0.016655, -0.005438, 9.719588, 0.043823, -0.476807, -0.086914, 2400.023193, 0.678580, -0.000503, 0.000079, 0.734526, -0.000565, 0.000846, 1.649937
-0.007809, -0.005761, 0.007020, -0.007674, -0.009030, 9.713601, 0.040405, -0.474121, -0.097046, 2420.023193, 0.680351, -0.000529, 0.000054, 0.732886, -0.000640, 0.000849, 1.645109
-0.006874, -0.007942, 0.005774, -0.008273, 0.001747, 9.713601, 0.040771, -0.474609, -0.100342, 2440.023193, 0.682119, -0.000502, 0.000058, 0.731241, -0.000600, 0.000814, 1.640278
-0.007809, -0.006073, 0.006709, -0.016655, -0.003641, 9.716595, 0.036865, -0.477417, -0.096313, 2460.023193, 0.683630, -0.000538, 0.000076, 0.729829, -0.000626, 0.000889, 1.636143
-0.005628, -0.005138, 0.006086, -0.017853, 0.002346, 9.719588, 0.042480, -0.473145, -0.099487, 2480.023193, 0.685473, -0.000550, 0.000137, 0.728098, -0.000554, 0.000989, 1.631086
-0.006874, -0.006073, 0.005774, -0.011865, -0.005438, 9.715397, 0.040527, -0.476440, -0.095703, 2500.023193, 0.687168, -0.000566, 0.000139, 0.726499, -0.000577, 0.001014, 1.626426
-0.006251, -0.005761, 0.005151, -0.025636, -0.003043, 9.720187, 0.041626, -0.475830, -0.098389, 2520.023193, 0.688897, -0.000615, 0.000194, 0.724859, -0.000565, 0.001159, 1.621660
-0.003758, -0.006073, 0.006086, -0.005279, -0.008431, 9.703422, 0.040771, -0.476196, -0.091919, 2540.023193, 0.690554, -0.000593, 0.000188, 0.723281, -0.000548, 0.001118, 1.617083
-0.006562, -0.007631, 0.004528, -0.011865, -0.000049, 9.715397, 0.039429, -0.476807, -0.095337, 2560.023193, 0.692098, -0.000577, 0.000195, 0.721804, -0.000518, 0.001103, 1.612810
-0.005316, -0.007008, 0.004528, -0.006476, -0.006036, 9.721984, 0.039307, -0.476318, -0.099609, 2580.023193, 0.693595, -0.000559, 0.000180, 0.720365, -0.000516, 0.001056, 1.608657
-0.006562, -0.009500, 0.005462, -0.010668, -0.002444, 9.713002, 0.038330, -0.476074, -0.093018, 2600.023193, 0.695019, -0.000535, 0.000164, 0.718991, -0.000509, 0.000998, 1.604700
-0.004381, -0.007631, 0.005151, -0.020846, 0.002346, 9.717793, 0.036865, -0.478516, -0.092773, 2620.023193, 0.696322, -0.000529, 0.000222, 0.717729, -0.000418, 0.001068, 1.601071
-0.004381, -0.007631, 0.005774, -0.002285, 0.001149, 9.719588, 0.038208, -0.477173, -0.094360, 2640.023193, 0.697678, -0.000469, 0.000218, 0.716412, -0.000342, 0.000977, 1.597291
-0.006562, -0.007942, 0.005774, -0.017254, -0.010228, 9.722582, 0.041260, -0.478760, -0.091675, 2660.023193, 0.699184, -0.000506, 0.000207, 0.714942, -0.000412, 0.001012, 1.593081
-0.005628, -0.006384, 0.007020, -0.013063, -0.006036, 9.718390, 0.041870, -0.478149, -0.101685, 2680.023193, 0.700655, -0.000520, 0.000214, 0.713500, -0.000423, 0.001042, 1.588963
-0.006251, -0.006384, 0.005462, -0.018451, -0.004839, 9.716595, 0.040894, -0.473511, -0.103027, 2700.023193, 0.702059, -0.000551, 0.000236, 0.712119, -0.000437, 0.001116, 1.585023
-0.005628, -0.007942, 0.005151, -0.021445, -0.006635, 9.723181, 0.041748, -0.474731, -0.089600, 2720.023193, 0.703505, -0.000578, 0.000254, 0.710691, -0.000451, 0.001179, 1.580959
-0.005628, -0.005761, 0.006709, -0.001088, -0.007234, 9.732162, 0.042114, -0.475952, -0.091675, 2740.023193, 0.704907, -0.000560, 0.000225, 0.709299, -0.000470, 0.001112, 1.577007
-0.005316, -0.006696, 0.005462, -0.010668, 0.000550, 9.715397, 0.041382, -0.474854, -0.094727, 2760.023193, 0.706234, -0.000540, 0.000245, 0.707979, -0.000416, 0.001110, 1.573264
-0.006874, -0.006696, 0.007643, -0.003483, -0.006635, 9.718390, 0.043213, -0.479858, -0.092529, 2780.023193, 0.707592, -0.000532, 0.000209, 0.706621, -0.000457, 0.001047, 1.569423
-0.006562, -0.008877, 0.005462, -0.015458, -0.010228, 9.719588, 0.041626, -0.474121, -0.083984, 2800.023193, 0.708875, -0.000553, 0.000187, 0.705334, -0.000520, 0.001045, 1.565789
-0.006874, -0.007942, 0.006397, -0.013063, -0.002444, 9.724379, 0.042236, -0.478149, -0.087036, 2820.023193, 0.710121, -0.000552, 0.000188, 0.704080, -0.000519, 0.001044, 1.562253
-0.004381, -0.006384, 0.006086, -0.016655, -0.000648, 9.714200, 0.042969, -0.476196, -0.088013, 2840.023193, 0.711378, -0.000549, 0.000234, 0.702809, -0.000453, 0.001104, 1.558677
-0.004381, -0.006073, 0.005462, -0.007075, 0.000550, 9.720786, 0.043213, -0.476440, -0.093628, 2860.023193, 0.712601, -0.000517, 0.000254, 0.701570, -0.000381, 0.001087, 1.555196
-0.007186, -0.007631, 0.007020, -0.013063, -0.003641, 9.720786, 0.044434, -0.481079, -0.089600, 2880.023193, 0.713823, -0.000526, 0.000247, 0.700325, -0.000405, 0.001089, 1.551707
-0.006251, -0.007319, 0.006709, -0.010069, -0.005438, 9.730965, 0.039673, -0.473633, -0.084961, 2900.023193, 0.714773, -0.000526, 0.000235, 0.699356, -0.000424, 0.001072, 1.548994
-0.008120, -0.005450, 0.005151, -0.010668, -0.003641, 9.724379, 0.041992, -0.476807, -0.092896, 2920.023193, 0.715811, -0.000550, 0.000231, 0.698294, -0.000464, 0.001099, 1.546022
-0.005628, -0.007319, 0.004216, -0.011865, -0.002444, 9.722582, 0.039062, -0.473267, -0.092041, 2940.023193, 0.716668, -0.000540, 0.000240, 0.697414, -0.000440, 0.001097, 1.543566
-0.004381, -0.005138, 0.004528, -0.016655, -0.012024, 9.718390, 0.041748, -0.481201, -0.094482, 2960.022217, 0.717610, -0.000581, 0.000258, 0.696445, -0.000475, 0.001180, 1.540864
-0.006874, -0.008254, 0.006397, -0.005878, -0.000648, 9.722582, 0.038818, -0.476074, -0.097290, 2980.023193, 0.718358, -0.000549, 0.000236, 0.695674, -0.000461, 0.001103, 1.538715
-0.005628, -0.007631, 0.004839, -0.014859, -0.001845, 9.727971, 0.039673, -0.480957, -0.099243, 3000.023193, 0.719118, -0.000545, 0.000252, 0.694888, -0.000433, 0.001120, 1.536528
-0.005005, -0.006384, 0.005151, -0.011865, -0.003043, 9.717194, 0.042480, -0.475708, -0.096680, 3020.023193, 0.720038, -0.000540, 0.000269, 0.693935, -0.000404, 0.001136, 1.533879
-0.005316, -0.006073, 0.004528, -0.017853, 0.001747, 9.724379, 0.039673, -0.481079, -0.096069, 3040.023193, 0.720743, -0.000542, 0.000316, 0.693202, -0.000344, 0.001208, 1.531844
-0.002512, -0.007319, 0.003281, -0.015458, -0.006036, 9.725576, 0.042358, -0.483154, -0.096558, 3060.023193, 0.721574, -0.000533, 0.000341, 0.692337, -0.000296, 0.001230, 1.529446
-0.005939, -0.006073, 0.005151, -0.015458, -0.010228, 9.714798, 0.041870, -0.479370, -0.095215, 3080.023193, 0.722351, -0.000570, 0.000337, 0.691526, -0.000357, 0.001276, 1.527199
-0.005939, -0.002957, 0.005462, -0.014859, -0.007833, 9.710608, 0.044800, -0.477783, -0.102905, 3100.023193, 0.723260, -0.000618, 0.000361, 0.690575, -0.000395, 0.001376, 1.524569
-0.004070, -0.005450, 0.005774, -0.012464, -0.001845, 9.708811, 0.042725, -0.473511, -0.100220, 3120.023193, 0.724036, -0.000606, 0.000389, 0.689762, -0.000342, 0.001399, 1.522320
-0.005316, -0.004826, 0.007020, -0.004081, -0.004240, 9.717793, 0.037842, -0.480103, -0.094849, 3140.023193, 0.724470, -0.000591, 0.000377, 0.689306, -0.000338, 0.001361, 1.521061
-0.006562, -0.005138, 0.007020, -0.008273, 0.001149, 9.717793, 0.037109, -0.474976, -0.094360, 3160.023193, 0.724872, -0.000580, 0.000382, 0.688883, -0.000314, 0.001353, 1.519895
-0.006874, -0.007942, 0.003904, -0.009470, -0.004839, 9.711804, 0.041382, -0.478516, -0.099731, 3180.023193, 0.725505, -0.000573, 0.000352, 0.688217, -0.000348, 0.001299, 1.518057
-0.004070, -0.005761, 0.006397, -0.018451, -0.014419, 9.721984, 0.039062, -0.475342, -0.098267, 3200.023193, 0.725980, -0.000617, 0.000358, 0.687716, -0.000404, 0.001368, 1.516676
-0.007186, -0.005450, 0.006086, -0.008871, -0.003043, 9.719588, 0.043213, -0.474121, -0.097412, 3220.023193, 0.726681, -0.000621, 0.000348, 0.686975, -0.000424, 0.001358, 1.514636
-0.005316, -0.006073, 0.006086, -0.013063, -0.011425, 9.726174, 0.038940, -0.477295, -0.096558, 3240.023193, 0.727096, -0.000644, 0.000335, 0.686536, -0.000476, 0.001371, 1.513427
-0.004070, -0.007942, 0.005462, -0.013661, -0.007234, 9.718390, 0.038330, -0.477417, -0.096436, 3260.023193, 0.727465, -0.000632, 0.000332, 0.686145, -0.000465, 0.001350, 1.512353
-0.006562, -0.005138, 0.003904, -0.012464, -0.001246, 9.720187, 0.042236, -0.478394, -0.099731, 3280.023193, 0.728044, -0.000638, 0.000346, 0.685530, -0.000455, 0.001377, 1.510664
-0.005939, -0.006384, 0.006397, -0.008273, -0.003043, 9.718989, 0.041382, -0.476685, -0.096436, 3300.023193, 0.728542, -0.000622, 0.000336, 0.685000, -0.000447, 0.001342, 1.509209
-0.005005, -0.007942, 0.005774, -0.017853, -0.002444, 9.714200, 0.037354, -0.478027, -0.098999, 3320.023193, 0.728791, -0.000616, 0.000352, 0.684736, -0.000416, 0.001358, 1.508484
-0.003135, -0.005761, 0.005462, -0.011266, 0.003544, 9.718390, 0.039307, -0.478760, -0.102783, 3340.023193, 0.729137, -0.000575, 0.000394, 0.684368, -0.000299, 0.001362, 1.507473
-0.006251, -0.007008, 0.004528, -0.015458, -0.006635, 9.719588, 0.039795, -0.475952, -0.098877, 3360.023193, 0.729517, -0.000594, 0.000386, 0.683962, -0.000339, 0.001375, 1.506360
-0.004070, -0.007008, 0.004528, -0.011865, 0.004142, 9.713601, 0.039795, -0.473511, -0.100586, 3380.023193, 0.729892, -0.000552, 0.000413, 0.683562, -0.000241, 0.001357, 1.505265
-0.006562, -0.005761, 0.005151, -0.013661, -0.003641, 9.715996, 0.039795, -0.476318, -0.102051, 3400.023193, 0.730232, -0.000569, 0.000414, 0.683198, -0.000265, 0.001381, 1.504268
-0.006251, -0.007942, 0.006709, -0.016655, 0.000550, 9.719588, 0.038696, -0.470459, -0.098999, 3420.023193, 0.730514, -0.000563, 0.000422, 0.682898, -0.000246, 0.001385, 1.503444
-0.005939, -0.006696, 0.005151, -0.024439, -0.007234, 9.713002, 0.036743, -0.475708, -0.095947, 3440.023193, 0.730662, -0.000610, 0.000442, 0.682739, -0.000288, 0.001479, 1.503011
-0.005316, -0.007942, 0.005462, -0.011865, -0.005438, 9.721984, 0.037598, -0.470581, -0.101562, 3460.023193, 0.730870, -0.000600, 0.000423, 0.682516, -0.000299, 0.001437, 1.502399
-0.005939, -0.006696, 0.005774, -0.008273, -0.000049, 9.720187, 0.038086, -0.473511, -0.103394, 3480.023193, 0.731083, -0.000576, 0.000415, 0.682288, -0.000277, 0.001393, 1.501776
-0.005316, -0.007631, 0.005462, -0.013661, -0.004839, 9.718989, 0.035522, -0.473877, -0.097656, 3500.023193, 0.731145, -0.000574, 0.000407, 0.682222, -0.000284, 0.001378, 1.501595
-0.005628, -0.007942, 0.004216, -0.013063, -0.003641, 9.729169, 0.040527, -0.474731, -0.098267, 3520.023193, 0.731492, -0.000566, 0.000397, 0.681850, -0.000288, 0.001352, 1.500577
-0.005005, -0.007319, 0.004839, -0.012464, -0.000648, 9.723181, 0.039185, -0.475952, -0.095947, 3540.023193, 0.731738, -0.000548, 0.000403, 0.681585, -0.000253, 0.001336, 1.499854
-0.004381, -0.007319, 0.006397, -0.014859, -0.006635, 9.723181, 0.039551, -0.476074, -0.101685, 3560.023193, 0.731981, -0.000552, 0.000403, 0.681325, -0.000259, 0.001342, 1.499143
-0.004693, -0.005138, 0.003593, -0.007075, -0.005438, 9.722582, 0.038452, -0.476929, -0.099854, 3580.023193, 0.732167, -0.000547, 0.000396, 0.681125, -0.000261, 0.001325, 1.498597
-0.002823, -0.009812, 0.003593, -0.016056, -0.007234, 9.726174, 0.041504, -0.477295, -0.097412, 3600.023193, 0.732513, -0.000528, 0.000390, 0.680753, -0.000242, 0.001291, 1.497579
-0.004070, -0.008566, 0.005462, -0.013063, -0.004240, 9.700428, 0.039673, -0.475098, -0.094238, 3620.023193, 0.732739, -0.000511, 0.000385, 0.680510, -0.000225, 0.001260, 1.496917
-0.003447, -0.004515, 0.006397, -0.023840, -0.005438, 9.720786, 0.040771, -0.472046, -0.099487, 3640.023193, 0.733021, -0.000553, 0.000444, 0.680205, -0.000207, 0.001404, 1.496086
